"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	4	557.5	105.5	173	"Alive"
"2"	5	566.5	103	199	"Alive"
"3"	6	579.5	107	250	"Alive"
"4"	7	599	115.5	284	"Alive"
"5"	8	608.5	112	261	"Alive"
"6"	9	614.5	126.5	287	"Alive"
"7"	10	626	144.5	290	"Alive"
"8"	11	640.5	158	299	"Alive"
"9"	12	645.5	167.5	681	"Transitional"
"10"	13	654.5	170.5	216	"Alive"
"11"	14	641	142	129	"Alive"
"12"	15	631	149.5	221	"Alive"
"13"	16	638.5	148.5	229	"Alive"
"14"	17	631.5	150	265	"Alive"
"15"	18	624	147	165	"Transitional"
"16"	19	622	151.5	297	"Transitional"
"17"	20	623	150.5	279	"Transitional"
"18"	21	623.5	138.5	284	"Transitional"
"19"	22	615	123.5	265	"Transitional"
"20"	23	616	108	215	"Transitional"
"21"	24	612.5	96.5	323	"Dead"
"22"	25	596.5	112.5	253	"Transitional"
"23"	26	601	108.5	283	"Dead"
"24"	27	613	115.5	383	"Alive"
"25"	28	605.5	126	224	"Dead"
"26"	29	614.5	133.5	263	"Dead"
"27"	30	605.5	133.5	127	"Alive"
