"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	32	716	81	"Alive"
"2"	23	30.5	716	201	"Alive"
"3"	24	30	698	254	"Transitional"
"4"	25	34.5	693	366	"Alive"
"5"	26	38.5	696	239	"Alive"
"6"	27	56.5	695.5	546	"Dead"
"7"	28	71.5	722	229	"Alive"
"8"	29	48.5	733	112	"Alive"
"9"	30	47	724.5	190	"Alive"
"10"	31	56	715.5	281	"Alive"
"11"	32	61	715	272	"Alive"
"12"	33	58	715	294	"Alive"
"13"	34	51.5	718.5	298	"Alive"
"14"	35	50.5	719	308	"Alive"
"15"	36	55.5	714	317	"Alive"
"16"	37	57.5	714.5	305	"Alive"
"17"	38	57.5	718.5	318	"Alive"
"18"	39	60.5	714.5	201	"Transitional"
