"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	4	1195	81.5	183	"Alive"
"2"	5	1211	82.5	173	"Alive"
"3"	6	1217.5	93	202	"Alive"
"4"	7	1217	107	186	"Alive"
"5"	8	1228	112	238	"Alive"
"6"	9	1228.5	87.5	275	"Alive"
"7"	10	1229.5	101.5	260	"Alive"
"8"	11	1247.5	115.5	279	"Alive"
"9"	12	1276.5	113	289	"Alive"
"10"	13	1292.5	112.5	312	"Alive"
"11"	14	1296	111	313	"Alive"
"12"	15	1300.5	106	368	"Alive"
"13"	16	1313	99.5	373	"Alive"
"14"	17	1328.5	92.5	391	"Alive"
"15"	18	1337.5	99.5	422	"Alive"
"16"	19	1349.5	113	382	"Alive"
"17"	20	1349.5	120.5	415	"Alive"
"18"	21	1354	130	363	"Alive"
"19"	22	1351.5	138.5	357	"Alive"
"20"	23	1366	139.5	438	"Alive"
"21"	24	1370	150.5	374	"Alive"
"22"	25	1373	158.5	416	"Alive"
"23"	26	1374	170.5	427	"Alive"
"24"	27	1381	187.5	376	"Alive"
