"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	599	72.5	353	"Alive"
"2"	26	601.5	71.5	479	"Alive"
"3"	27	609	67	433	"Alive"
"4"	28	621	67	500	"Alive"
"5"	29	619.5	77.5	598	"Alive"
"6"	30	618.5	82.5	628	"Alive"
"7"	31	614.5	88.5	1135	"Alive"
"8"	32	611	102	294	"Alive"
"9"	33	608	103	408	"Alive"
"10"	34	615	107	515	"Alive"
"11"	35	584.5	106	289	"Alive"
"12"	36	594.5	118	301	"Alive"
"13"	37	584	131.5	281	"Alive"
"14"	38	585	145.5	315	"Alive"
"15"	39	591.5	164.5	336	"Alive"
