"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	173	285.5	223	"Transitional"
"2"	3	167	285.5	113	"Alive"
"3"	4	160.5	285.5	219	"Alive"
"4"	5	153.5	289	211	"Alive"
"5"	6	147	295.5	241	"Alive"
"6"	7	138.5	312.5	205	"Alive"
"7"	8	152.5	326.5	206	"Alive"
"8"	9	162	328	241	"Alive"
"9"	10	175.5	328	255	"Alive"
"10"	11	180	322.5	223	"Alive"
"11"	12	182.5	329	289	"Alive"
"12"	13	192.5	345.5	240	"Alive"
"13"	14	211.5	346	289	"Alive"
"14"	15	212	341	328	"Alive"
"15"	16	223	339.5	335	"Alive"
"16"	17	220.5	340.5	314	"Alive"
"17"	18	218	364	275	"Alive"
"18"	19	223	368.5	158	"Alive"
"19"	20	221.5	368.5	228	"Dead"
"20"	21	233	356	212	"Dead"
"21"	22	229	353.5	132	"Dead"
"22"	23	248.5	345	280	"Alive"
