"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	10	290.5	540.5	289	"Alive"
"2"	11	278	539	281	"Alive"
"3"	12	274.5	546	139	"Alive"
"4"	13	274	554	137	"Alive"
"5"	14	279.5	575.5	118	"Alive"
"6"	15	280.5	570.5	150	"Alive"
"7"	16	283.5	571.5	138	"Alive"
"8"	17	292.5	576.5	132	"Alive"
"9"	18	290	571	149	"Alive"
"10"	19	291.5	564	146	"Alive"
"11"	20	291	557.5	184	"Alive"
"12"	21	288	548	152	"Alive"
"13"	22	271.5	570	260	"Alive"
"14"	23	268.5	580	196	"Alive"
"15"	24	263	589	143	"Alive"
