"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	160.5	342.5	101	"Dead"
"2"	19	146	339.5	104	"Dead"
"3"	20	137.5	336	88	"Dead"
"4"	21	136	316.5	98	"Dead"
"5"	22	145.5	344	140	"Alive"
"6"	23	125.5	362.5	137	"Alive"
"7"	24	129	354.5	138	"Alive"
"8"	25	111.5	371.5	423	"Transitional"
"9"	26	111.5	371	464	"Transitional"
"10"	27	112	388.5	290	"Dead"
"11"	28	114.5	412.5	204	"Alive"
"12"	29	117	417	298	"Alive"
"13"	30	107	418.5	323	"Dead"
"14"	31	103.5	413	389	"Dead"
"15"	32	89	419.5	303	"Dead"
"16"	33	88.5	431.5	127	"Dead"
"17"	34	61	426.5	125	"Alive"
"18"	35	43	406.5	128	"Alive"
"19"	36	52.5	388	130	"Alive"
