"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	7	730	916.5	198	"Alive"
"2"	8	737	905	210	"Alive"
"3"	9	739	901	182	"Alive"
"4"	10	759	904.5	210	"Alive"
"5"	11	752.5	910	206	"Alive"
"6"	12	738.5	901.5	218	"Alive"
"7"	13	738	911	209	"Alive"
"8"	14	758	919.5	237	"Alive"
"9"	15	748.5	944	262	"Alive"
"10"	16	745.5	946	243	"Alive"
"11"	17	738	939.5	218	"Alive"
"12"	18	740	915	246	"Alive"
"13"	19	740.5	903.5	262	"Alive"
"14"	20	757	911	229	"Alive"
"15"	21	744	901.5	217	"Alive"
"16"	22	742.5	905.5	237	"Alive"
"17"	23	734	898	222	"Alive"
"18"	24	731.5	896	256	"Alive"
