"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	76.5	279.5	253	"Transitional"
"2"	3	64	266	225	"Alive"
"3"	4	59	276	203	"Alive"
"4"	5	63	266.5	217	"Alive"
"5"	6	62	270	233	"Alive"
"6"	7	64	254	233	"Alive"
"7"	8	76.5	264	232	"Alive"
"8"	9	71	264	282	"Alive"
"9"	10	64	286.5	276	"Alive"
"10"	11	53.5	274.5	263	"Alive"
"11"	12	55	278	300	"Alive"
"12"	13	63	285.5	303	"Alive"
"13"	14	66.5	287.5	328	"Alive"
"14"	15	82	277	289	"Alive"
"15"	16	94.5	275	326	"Alive"
"16"	17	92	268	344	"Alive"
"17"	18	85	268	325	"Alive"
