"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	872.5	159.5	134	"Alive"
"2"	19	879	171	266	"Alive"
"3"	20	881	172	199	"Alive"
"4"	21	894.5	175	162	"Alive"
"5"	22	894	180.5	52	"Alive"
"6"	23	877.5	200	98	"Transitional"
"7"	24	867.5	198.5	101	"Dead"
"8"	25	854.5	171.5	163	"Transitional"
"9"	26	822	156	179	"Transitional"
"10"	27	826.5	145	475	"Dead"
"11"	28	814	156	95	"Transitional"
"12"	29	821	166.5	97	"Transitional"
"13"	30	819	178	115	"Transitional"
"14"	31	814	186.5	154	"Alive"
"15"	32	820.5	205.5	83	"Alive"
"16"	33	817	215	171	"Dead"
"17"	34	814	202.5	165	"Alive"
"18"	35	818	199.5	172	"Alive"
"19"	36	819.5	200	156	"Alive"
"20"	37	821.5	194.5	185	"Alive"
"21"	38	818	192.5	270	"Alive"
"22"	39	825	205.5	262	"Alive"
