"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	763.5	537	222	"Alive"
"2"	25	759	547.5	287	"Alive"
"3"	26	753.5	553	257	"Alive"
"4"	27	748.5	550.5	295	"Alive"
"5"	28	740.5	538	487	"Alive"
"6"	29	735.5	539.5	346	"Alive"
"7"	30	729.5	538	309	"Alive"
"8"	31	724	510	233	"Alive"
"9"	32	730	511.5	208	"Alive"
"10"	33	731	509	287	"Alive"
"11"	34	736.5	504	267	"Alive"
"12"	35	737.5	517	137	"Dead"
"13"	36	737.5	526.5	147	"Dead"
"14"	37	741	534	49	"Dead"
"15"	38	742	532	169	"Dead"
"16"	39	745	554.5	165	"Alive"
