"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	508.5	424.5	227	"Transitional"
"2"	24	500.5	423.5	151	"Dead"
"3"	25	505	434	208	"Alive"
"4"	26	501.5	444.5	171	"Dead"
"5"	27	487	458.5	153	"Dead"
"6"	28	458.5	450	152	"Dead"
"7"	29	449	439	121	"Dead"
"8"	30	474	444.5	104	"Dead"
"9"	31	458.5	450.5	127	"Dead"
"10"	32	440	457.5	273	"Dead"
"11"	33	462	452	137	"Dead"
"12"	34	465	443.5	128	"Dead"
"13"	35	454	447.5	123	"Dead"
"14"	36	461.5	443	111	"Dead"
"15"	37	482	423.5	191	"Dead"
"16"	38	479.5	421	113	"Dead"
"17"	39	479.5	436	169	"Alive"
