"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	1178.5	58	159	"Alive"
"2"	25	1177.5	72	221	"Alive"
"3"	26	1178.5	93	276	"Alive"
"4"	27	1167	110.5	262	"Alive"
"5"	28	1170.5	133	224	"Alive"
"6"	29	1172	134.5	81	"Dead"
"7"	30	1157.5	149	183	"Alive"
"8"	31	1163.5	147	219	"Alive"
"9"	32	1181	151	229	"Alive"
"10"	33	1178	152	342	"Alive"
"11"	34	1187.5	145	396	"Alive"
"12"	35	1187.5	159.5	506	"Alive"
"13"	36	1208	173	216	"Dead"
"14"	37	1190.5	153	199	"Dead"
"15"	38	1160.5	157	374	"Dead"
"16"	39	1163	157.5	215	"Dead"
