"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	1275.5	953	118	"Transitional"
"2"	19	1289.5	976	166	"Alive"
"3"	20	1292	988.5	76	"Dead"
"4"	21	1299	972	197	"Transitional"
"5"	22	1287.5	989.5	118	"Dead"
"6"	23	1279	993	139	"Dead"
"7"	24	1300	987	105	"Dead"
"8"	25	1281	1005	181	"Dead"
"9"	26	1284.5	986	81	"Dead"
"10"	27	1268	965	96	"Dead"
"11"	28	1265	949	135	"Dead"
"12"	29	1263.5	970.5	115	"Dead"
"13"	30	1276	964	273	"Dead"
"14"	31	1282	950	123	"Dead"
"15"	32	1269	955	88	"Dead"
"16"	33	1268	969	98	"Dead"
"17"	34	1269	969.5	153	"Dead"
"18"	35	1296.5	973.5	322	"Dead"
"19"	36	1316.5	958.5	206	"Dead"
"20"	37	1335.5	967	237	"Alive"
"21"	38	1335	957	174	"Alive"
"22"	39	1339.5	930	224	"Alive"
