"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	989.5	882	218	"Transitional"
"2"	23	992	876.5	370	"UnStained"
"3"	24	1004	871.5	209	"Transitional"
"4"	25	1012.5	861.5	167	"Transitional"
"5"	26	1015.5	870.5	122	"Transitional"
"6"	27	998.5	874.5	111	"Dead"
"7"	28	996.5	869.5	169	"Dead"
"8"	29	1004.5	870	186	"Dead"
"9"	30	1013.5	863.5	175	"Dead"
"10"	31	1013	836.5	134	"Transitional"
"11"	32	1020	834	52	"Dead"
"12"	33	1020.5	840	190	"Alive"
"13"	34	1034	861.5	124	"Dead"
"14"	35	1037	863.5	117	"Dead"
"15"	36	1041	859	130	"Dead"
"16"	37	1034.5	868	186	"Dead"
"17"	38	1028	861	298	"Alive"
"18"	39	1032.5	866	427	"Alive"
