"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	4	1141	240	238	"Alive"
"2"	5	1142.5	251	235	"Alive"
"3"	6	1138	258	264	"Dead"
"4"	7	1137	264.5	263	"Dead"
"5"	8	1139.5	265.5	260	"Alive"
"6"	9	1142.5	264	275	"Alive"
"7"	10	1150.5	267.5	324	"Alive"
"8"	11	1153	271	303	"Alive"
"9"	12	1142.5	277.5	329	"Alive"
"10"	13	1137.5	271.5	328	"Alive"
"11"	14	1129	281.5	230	"Alive"
"12"	15	1125.5	299.5	269	"Alive"
"13"	16	1126.5	304.5	271	"Alive"
"14"	17	1117.5	297	320	"Alive"
"15"	18	1104.5	301.5	325	"Alive"
"16"	19	1088.5	293.5	354	"Alive"
"17"	20	1072	301	319	"Transitional"
"18"	21	1068	294.5	239	"Transitional"
"19"	22	1067.5	291	246	"Transitional"
"20"	23	1044.5	277.5	268	"Transitional"
"21"	24	1066.5	295.5	153	"Alive"
"22"	25	1064.5	297	244	"Alive"
"23"	26	1039.5	288	237	"Transitional"
"24"	27	1031	281	486	"Alive"
