"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	940.5	893.5	186	"Alive"
"2"	25	930.5	867.5	207	"Alive"
"3"	26	921.5	863.5	193	"Alive"
"4"	27	924.5	863	197	"Alive"
"5"	28	927.5	866	213	"Alive"
"6"	29	944.5	877.5	245	"Transitional"
"7"	30	925	897.5	136	"Dead"
"8"	31	915	895	115	"Dead"
"9"	32	892	907	105	"Alive"
"10"	33	918	908.5	934	"Dead"
"11"	34	914	893	230	"Dead"
"12"	35	917.5	897	149	"Dead"
"13"	36	915.5	920	454	"Alive"
"14"	37	910.5	949.5	852	"Alive"
"15"	38	906	948	410	"Dead"
"16"	39	897.5	972	205	"Alive"
