"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	1349.5	613.5	443	"Alive"
"2"	3	1347	624.5	478	"Alive"
"3"	4	1351	630.5	648	"Alive"
"4"	5	1365	634.5	605	"Alive"
"5"	6	1376	642	632	"Alive"
"6"	7	1383	648	574	"Alive"
"7"	8	1385.5	664.5	602	"Alive"
"8"	9	1383	673.5	613	"Alive"
"9"	10	1385.5	683	587	"Alive"
"10"	11	1385.5	677	606	"Alive"
"11"	12	1383.5	675.5	659	"Alive"
"12"	13	1378	672.5	596	"Alive"
"13"	14	1377	667.5	651	"Alive"
"14"	15	1375	663.5	697	"Alive"
"15"	16	1382.5	663	830	"Alive"
"16"	17	1382	663.5	789	"Alive"
"17"	18	1385.5	654	776	"Alive"
"18"	19	1385	646.5	805	"Alive"
"19"	20	1383.5	648	1010	"Alive"
"20"	21	1390.5	654	893	"Alive"
"21"	22	1392.5	650	1029	"Alive"
