"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	26	197	260	249	"Transitional"
"2"	27	193.5	259	608	"Transitional"
"3"	28	190	268	110	"Alive"
"4"	29	185.5	289.5	177	"Dead"
"5"	30	185.5	301	195	"Dead"
"6"	31	172.5	305.5	151	"Dead"
"7"	32	165.5	313	104	"Dead"
"8"	33	171.5	297	184	"Dead"
"9"	34	168	326.5	220	"Transitional"
"10"	35	164	334	149	"Transitional"
"11"	36	186.5	323	53	"Dead"
"12"	37	198.5	298	35	"Alive"
"13"	38	173.5	310.5	219	"Alive"
"14"	39	162.5	321.5	240	"Alive"
