"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	1329	813	87	"Dead"
"2"	25	1334.5	812.5	237	"Dead"
"3"	26	1329.5	810	149	"Dead"
"4"	27	1332	807	265	"Dead"
"5"	28	1331	803	248	"Dead"
"6"	29	1335.5	810	184	"Dead"
"7"	30	1331	820.5	216	"Dead"
"8"	31	1333.5	817	187	"Dead"
"9"	32	1341	827.5	215	"Dead"
"10"	33	1336	834.5	154	"Dead"
"11"	34	1327.5	834.5	289	"Dead"
"12"	35	1309	831	300	"Dead"
"13"	36	1304	834.5	135	"Dead"
"14"	37	1302.5	827.5	234	"Dead"
"15"	38	1296	823.5	237	"Dead"
"16"	39	1289	818	165	"Dead"
