"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	592	593.5	339	"Transitional"
"2"	20	613	591	211	"Transitional"
"3"	21	616	569	238	"Transitional"
"4"	22	607	559.5	302	"Transitional"
"5"	23	615	559.5	582	"Dead"
"6"	24	614	567	372	"Alive"
"7"	25	617	576.5	230	"Dead"
"8"	26	612	581	210	"Dead"
"9"	27	606	570.5	224	"Dead"
"10"	28	602.5	568.5	287	"Dead"
"11"	29	587.5	566	527	"Dead"
"12"	30	595.5	566.5	456	"Alive"
"13"	31	593	576.5	172	"Alive"
"14"	32	588.5	560.5	256	"Dead"
"15"	33	589.5	559	146	"Dead"
"16"	34	582	566.5	187	"Alive"
"17"	35	578.5	570.5	212	"Alive"
"18"	36	601	577	220	"Alive"
"19"	37	617.5	593.5	348	"Dead"
"20"	38	643.5	603.5	333	"Alive"
"21"	39	651.5	597.5	441	"Alive"
