"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	906	751	294	"UnStained"
"2"	25	914	730	157	"Dead"
"3"	26	917	732	198	"Dead"
"4"	27	900.5	743	186	"Dead"
"5"	28	891	733.5	160	"Dead"
"6"	29	897.5	729.5	132	"Dead"
"7"	30	896	730.5	201	"Dead"
"8"	31	890	711.5	227	"Dead"
"9"	32	879.5	720.5	245	"Dead"
"10"	33	899	718	277	"Dead"
"11"	34	911.5	717.5	231	"Dead"
"12"	35	918	703	424	"Dead"
"13"	36	928.5	707	331	"Dead"
"14"	37	933.5	707	259	"Dead"
"15"	38	933	712.5	292	"Dead"
"16"	39	939	708	245	"Dead"
