"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	8	1000	1015	229	"Alive"
"2"	9	990.5	1014	215	"Alive"
"3"	10	984.5	1016.5	234	"Alive"
"4"	11	980.5	1016	251	"Alive"
"5"	12	977.5	1018.5	239	"Alive"
"6"	13	981.5	1020	287	"Alive"
"7"	14	974	1014.5	203	"Alive"
"8"	15	976.5	1010	250	"Alive"
"9"	16	971.5	1011.5	260	"Alive"
"10"	17	965.5	997	258	"Alive"
"11"	18	959.5	992.5	270	"Alive"
"12"	19	951	992	289	"Alive"
"13"	20	946.5	977.5	262	"Alive"
"14"	21	931.5	965	265	"Alive"
"15"	22	927	953.5	312	"Alive"
"16"	23	917	949.5	346	"Alive"
"17"	24	918.5	953.5	371	"Alive"
"18"	25	911	953.5	377	"Alive"
"19"	26	902.5	947	388	"Alive"
"20"	27	903.5	940	411	"Alive"
"21"	28	907	930	393	"Alive"
"22"	29	912.5	921.5	179	"Alive"
"23"	30	910.5	925	404	"Alive"
"24"	31	912	920.5	435	"Alive"
"25"	32	906.5	915	545	"Alive"
"26"	33	929	919	83	"Alive"
"27"	34	910.5	917.5	579	"Alive"
"28"	35	914.5	918.5	627	"Alive"
"29"	36	932.5	920.5	160	"Dead"
"30"	37	941	910.5	83	"Dead"
"31"	38	930	931	317	"Alive"
"32"	39	916.5	934	376	"Alive"
