"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	295	642.5	256	"Alive"
"2"	18	300.5	639	279	"Alive"
"3"	19	292	628	309	"Alive"
"4"	20	286	617.5	335	"Alive"
"5"	21	288	608	376	"Alive"
"6"	22	289	597.5	396	"Alive"
"7"	23	291.5	603.5	425	"Alive"
"8"	24	302.5	604	386	"Alive"
"9"	25	318	604.5	21	"UnStained"
"10"	26	331.5	614.5	181	"Alive"
"11"	27	339.5	614	190	"Alive"
"12"	28	333.5	616.5	213	"Alive"
"13"	29	321	607	218	"Alive"
"14"	30	311	614	245	"Alive"
"15"	31	318.5	603	395	"Transitional"
"16"	32	306.5	605	174	"Alive"
"17"	33	301.5	589	228	"Alive"
"18"	34	324	583	246	"Alive"
"19"	35	324	600	151	"Transitional"
"20"	36	326	603.5	152	"Alive"
"21"	37	345.5	605	121	"Alive"
"22"	38	350.5	600	121	"Alive"
"23"	39	367	607.5	161	"Alive"
