"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	738.5	848	156	"Dead"
"2"	26	757	863	166	"Dead"
"3"	27	745	856	86	"Dead"
"4"	28	744	862	148	"Dead"
"5"	29	748.5	867	166	"Dead"
"6"	30	733	877	194	"Dead"
"7"	31	729	851.5	179	"Dead"
"8"	32	714	831	186	"Transitional"
"9"	33	720.5	836.5	228	"Alive"
"10"	34	735.5	854.5	320	"Alive"
"11"	35	728	857.5	322	"Alive"
"12"	36	717.5	854.5	318	"Alive"
"13"	37	708.5	851	352	"Alive"
"14"	38	707.5	866	365	"Alive"
"15"	39	727	860.5	132	"Transitional"
