"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	334	1035.5	239	"Alive"
"2"	24	352.5	1035.5	170	"Alive"
"3"	25	343	1035.5	171	"Alive"
"4"	26	328	1026.5	208	"Alive"
"5"	27	316.5	1024	215	"Alive"
"6"	28	317.5	1020.5	265	"Alive"
"7"	29	314	1028	307	"Alive"
"8"	30	318	1031.5	209	"Alive"
"9"	31	320.5	1033	229	"Alive"
"10"	32	322	1037	409	"Transitional"
"11"	33	321.5	1037.5	144	"Alive"
"12"	34	317	1037.5	139	"Alive"
"13"	35	319.5	1038	105	"Alive"
"14"	36	335.5	1048.5	160	"Alive"
"15"	37	331	1038	173	"Alive"
"16"	38	324	1033	274	"Alive"
"17"	39	322	1024.5	337	"Alive"
