"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	777.5	893	307	"Transitional"
"2"	19	766	886.5	324	"Transitional"
"3"	20	755	882.5	356	"Alive"
"4"	21	730.5	880	362	"Alive"
"5"	22	746	877.5	319	"Dead"
"6"	23	762	871.5	327	"Dead"
"7"	24	789.5	863	307	"Dead"
"8"	25	798.5	867	254	"Dead"
"9"	26	786	862.5	259	"Dead"
"10"	27	788.5	869.5	230	"Dead"
"11"	28	779	865.5	245	"Dead"
"12"	29	780	833.5	268	"Dead"
"13"	30	772	831.5	236	"Dead"
"14"	31	753	834	200	"Alive"
"15"	32	746.5	832.5	51	"Alive"
"16"	33	766	848	156	"UnStained"
