"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	280.5	107.5	265	"Alive"
"2"	25	284.5	111	204	"Transitional"
"3"	26	309.5	100	139	"Transitional"
"4"	27	289	91	801	"Dead"
"5"	28	281.5	90	194	"Dead"
"6"	29	266	77	117	"Dead"
"7"	30	255.5	83	253	"Alive"
"8"	31	257	110	192	"Alive"
"9"	32	267	104.5	257	"Alive"
"10"	33	258	128	190	"Dead"
"11"	34	272	105	140	"Dead"
"12"	35	293	109.5	148	"Alive"
"13"	36	282	106.5	155	"Alive"
"14"	37	281	108.5	165	"Alive"
"15"	38	280.5	107	165	"Alive"
"16"	39	290.5	108	138	"Alive"
