"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	812	678	213	"Alive"
"2"	18	799.5	684.5	300	"Alive"
"3"	19	792.5	696.5	259	"Alive"
"4"	20	777.5	713	246	"Alive"
"5"	21	768	724.5	234	"Alive"
"6"	22	752.5	725.5	288	"Alive"
"7"	23	734	728.5	276	"Alive"
"8"	24	743	725.5	297	"Alive"
"9"	25	742.5	723	374	"Alive"
"10"	26	739.5	719.5	406	"Alive"
"11"	27	750.5	718.5	441	"Alive"
"12"	28	753	718.5	488	"Alive"
"13"	29	749.5	703	412	"Alive"
"14"	30	750	707	431	"Alive"
"15"	31	729.5	720.5	115	"Dead"
"16"	32	713.5	704.5	133	"Dead"
"17"	33	693.5	706.5	41	"Dead"
"18"	34	675	728	281	"Dead"
"19"	35	688	740	86	"Dead"
"20"	36	665.5	741	137	"Dead"
"21"	37	671.5	746	180	"Dead"
"22"	38	667	741.5	139	"Dead"
"23"	39	664	721.5	165	"Dead"
