"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	262.5	752	124	"Transitional"
"2"	16	258	747	186	"Alive"
"3"	17	256	733	131	"Alive"
"4"	18	256.5	743.5	252	"Dead"
"5"	19	268.5	753	110	"Dead"
"6"	20	256	727.5	188	"Dead"
"7"	21	257	726	191	"Dead"
"8"	22	267	727.5	357	"Dead"
"9"	23	284	742	220	"Alive"
"10"	24	282.5	738.5	215	"Alive"
"11"	25	273	762	136	"Alive"
"12"	26	277	778	172	"Transitional"
"13"	27	277	764.5	206	"Alive"
"14"	28	283.5	758.5	261	"Alive"
"15"	29	288	749	275	"Alive"
"16"	30	285	731.5	267	"Alive"
"17"	31	285	723	231	"Alive"
"18"	32	281.5	718	259	"Alive"
"19"	33	287.5	728	194	"Alive"
