"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	783.5	229.5	228	"Transitional"
"2"	23	778	229	381	"Transitional"
"3"	24	778	234	376	"Transitional"
"4"	25	775.5	233.5	376	"Transitional"
"5"	26	796.5	235.5	296	"Alive"
"6"	27	812	230	710	"Alive"
"7"	28	818.5	226	549	"Alive"
"8"	29	815	224	486	"Alive"
"9"	30	822	220	267	"Alive"
"10"	31	829	209.5	312	"Alive"
"11"	32	835	212	417	"Alive"
"12"	33	840	207	748	"Alive"
"13"	34	839	208.5	443	"Alive"
"14"	35	841	210	488	"Alive"
"15"	36	839	220	570	"Alive"
"16"	37	842.5	221.5	472	"Alive"
"17"	38	845.5	215	657	"Alive"
"18"	39	850.5	215.5	494	"Alive"
