"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	179.5	713.5	79	"Alive"
"2"	23	176.5	716.5	112	"Alive"
"3"	24	186.5	714	207	"Alive"
"4"	25	162	726	221	"Transitional"
"5"	26	172.5	723	235	"Alive"
"6"	27	170.5	724.5	195	"Dead"
"7"	28	170.5	728	318	"Dead"
"8"	29	161	719	186	"Dead"
"9"	30	155.5	708.5	343	"Dead"
"10"	31	158.5	712.5	331	"Dead"
"11"	32	163	712.5	348	"Dead"
"12"	33	166.5	712	263	"Dead"
"13"	34	175	703	316	"Dead"
"14"	35	169	709.5	275	"Dead"
"15"	36	162.5	705	211	"Dead"
"16"	37	165	699.5	247	"Dead"
"17"	38	172.5	700.5	321	"Dead"
"18"	39	179	706.5	274	"Dead"
