"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	1418.5	230	84	"Transitional"
"2"	23	1405.5	233	273	"Alive"
"3"	24	1418.5	235.5	197	"Alive"
"4"	25	1405	266.5	336	"Alive"
"5"	26	1400	262.5	372	"Alive"
"6"	27	1388	265	290	"Alive"
"7"	28	1383	265.5	274	"Alive"
"8"	29	1383.5	262	297	"Alive"
"9"	30	1382.5	272.5	341	"Transitional"
"10"	31	1400	272.5	230	"Alive"
"11"	32	1391	264.5	255	"Alive"
"12"	33	1373.5	254.5	248	"Alive"
"13"	34	1362	252.5	292	"Alive"
"14"	35	1354.5	261	259	"Alive"
"15"	36	1362.5	242.5	207	"Alive"
"16"	37	1341.5	231.5	327	"Alive"
"17"	38	1320.5	220	261	"Alive"
"18"	39	1308	208	114	"Dead"
