"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	1182.5	612	391	"Alive"
"2"	23	1184.5	614	246	"Transitional"
"3"	24	1169	600	252	"Alive"
"4"	25	1176.5	612.5	138	"Alive"
"5"	26	1199	631	189	"Alive"
"6"	27	1202.5	649.5	196	"Alive"
"7"	28	1178.5	665.5	159	"Dead"
"8"	29	1173.5	661.5	374	"Alive"
"9"	30	1188	667.5	590	"Alive"
"10"	31	1186	663	458	"Alive"
"11"	32	1203	668	547	"Alive"
"12"	33	1214.5	675.5	61	"Alive"
"13"	34	1213.5	689	286	"Alive"
"14"	35	1207	708	236	"Alive"
"15"	36	1202	730	483	"Alive"
"16"	37	1182	721	74	"Alive"
"17"	38	1193.5	718.5	199	"Alive"
"18"	39	1210.5	723.5	195	"Alive"
