"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	1015.5	211	210	"Alive"
"2"	23	1014	192.5	229	"Alive"
"3"	24	1013	182	164	"Alive"
"4"	25	1017	169.5	188	"Alive"
"5"	26	1028	151.5	253	"Alive"
"6"	27	1043.5	146.5	244	"Alive"
"7"	28	1040.5	151	191	"Transitional"
"8"	29	1026	176.5	149	"Alive"
"9"	30	1009	183	228	"Alive"
"10"	31	1010.5	179.5	167	"Alive"
"11"	32	1015	198.5	174	"Alive"
"12"	33	1031.5	182.5	179	"Alive"
"13"	34	1024	203.5	121	"Alive"
"14"	35	1022.5	194.5	132	"Alive"
"15"	36	1030	190.5	297	"Alive"
"16"	37	1022.5	177.5	213	"Alive"
"17"	38	1011.5	181	192	"Alive"
"18"	39	1015.5	175	206	"Alive"
