"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	569	94.5	141	"Transitional"
"2"	24	559.5	93.5	157	"Dead"
"3"	25	578	101	195	"Dead"
"4"	26	583	96	199	"Dead"
"5"	27	587.5	91	234	"Alive"
"6"	28	578	73.5	281	"Alive"
"7"	29	601.5	71.5	294	"Dead"
"8"	30	602.5	75.5	139	"Dead"
"9"	31	605	68	242	"Dead"
"10"	32	588.5	54.5	299	"Dead"
"11"	33	580	81.5	506	"Transitional"
"12"	34	570	84	263	"Alive"
"13"	35	560.5	98	531	"Alive"
"14"	36	555	95	263	"Alive"
"15"	37	532.5	79.5	259	"Dead"
"16"	38	534	85	437	"Dead"
"17"	39	523.5	89	165	"Dead"
