"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	739.5	827.5	180	"Alive"
"2"	25	758	820	208	"Alive"
"3"	26	749	812.5	201	"Alive"
"4"	27	762.5	789.5	150	"Alive"
"5"	28	747	799	177	"Transitional"
"6"	29	732.5	779	180	"Transitional"
"7"	30	728.5	788	235	"Transitional"
"8"	31	707.5	790	200	"Dead"
"9"	32	708.5	789	55	"Dead"
"10"	33	718.5	788.5	106	"Dead"
"11"	34	712	792.5	98	"Dead"
"12"	35	706	769.5	56	"Alive"
"13"	36	710	783	194	"Dead"
"14"	37	708	788	148	"Dead"
"15"	38	718.5	806.5	179	"Dead"
"16"	39	715	802.5	156	"Dead"
