"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	1127.5	213	123	"Alive"
"2"	16	1146.5	209.5	173	"Alive"
"3"	17	1149	207	212	"Alive"
"4"	18	1133	215.5	239	"Alive"
"5"	19	1113.5	209	190	"Alive"
"6"	20	1120.5	194.5	196	"Alive"
"7"	21	1115.5	184	192	"Alive"
"8"	22	1116	178	382	"Alive"
"9"	23	1129	172.5	1458	"Transitional"
"10"	24	1114	170	330	"Dead"
"11"	25	1136	186	133	"Alive"
"12"	26	1150	201	533	"Dead"
"13"	27	1152	216.5	361	"Transitional"
"14"	28	1165.5	214	196	"Dead"
"15"	29	1149	218.5	196	"Dead"
"16"	30	1133	243	277	"Dead"
