"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	617	748.5	440	"Alive"
"2"	23	613.5	741	293	"Transitional"
"3"	24	616.5	725.5	530	"Alive"
"4"	25	612	724.5	46	"Transitional"
"5"	26	620.5	712	192	"Transitional"
"6"	27	621	697.5	193	"Dead"
"7"	28	638.5	694	191	"Transitional"
"8"	29	616	696.5	280	"Alive"
"9"	30	637	685.5	257	"Dead"
"10"	31	655.5	675.5	204	"Transitional"
"11"	32	665.5	665	228	"Transitional"
"12"	33	678.5	671	277	"Alive"
"13"	34	675.5	663	225	"Alive"
"14"	35	684.5	664.5	239	"Alive"
"15"	36	695.5	671	244	"Dead"
"16"	37	703.5	660.5	118	"Dead"
"17"	38	695.5	675.5	115	"Dead"
"18"	39	708.5	669.5	335	"Alive"
