"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	197	321	300	"Alive"
"2"	16	203.5	326.5	256	"Alive"
"3"	17	197.5	324	229	"Alive"
"4"	18	184	336.5	228	"Alive"
"5"	19	188	327	281	"Alive"
"6"	20	189	314	284	"Alive"
"7"	21	180	297.5	263	"Alive"
"8"	22	186.5	300	323	"Alive"
"9"	23	172.5	298.5	334	"Alive"
"10"	24	167	295	376	"Alive"
"11"	25	149.5	303	418	"Alive"
"12"	26	140	302.5	695	"Alive"
"13"	27	146	316.5	236	"Alive"
"14"	28	159.5	312.5	89	"Transitional"
"15"	29	159	311.5	169	"Transitional"
"16"	30	154	312	177	"Dead"
"17"	31	130.5	306	243	"Alive"
"18"	32	137	302	237	"Transitional"
"19"	33	138.5	302.5	177	"Transitional"
