"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	406.5	954	317	"Alive"
"2"	21	396	953	338	"Alive"
"3"	22	386	969.5	293	"Alive"
"4"	23	376.5	975.5	510	"Alive"
"5"	24	382	974	154	"Alive"
"6"	25	386.5	979.5	104	"Alive"
"7"	26	408.5	958	218	"Alive"
"8"	27	411	948.5	330	"Transitional"
"9"	28	416.5	952.5	278	"Dead"
"10"	29	419	947.5	206	"Dead"
"11"	30	419.5	939	191	"Dead"
"12"	31	425	940.5	267	"Dead"
"13"	32	422.5	932	232	"Dead"
"14"	33	421.5	914	146	"Dead"
"15"	34	441.5	927.5	337	"Dead"
"16"	35	435.5	917.5	539	"Dead"
"17"	36	437	910	269	"Dead"
"18"	37	430	920.5	163	"Dead"
"19"	38	446.5	915.5	198	"Dead"
"20"	39	447	914	226	"Dead"
