"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	1424	963	209	"Alive"
"2"	13	1423	963.5	219	"Alive"
"3"	14	1405.5	973	210	"Alive"
"4"	15	1408	971.5	238	"Alive"
"5"	16	1399.5	972.5	201	"Alive"
"6"	17	1407	958.5	176	"Transitional"
"7"	18	1405	968.5	182	"Transitional"
"8"	19	1400.5	960	265	"Transitional"
"9"	20	1391.5	955	325	"Transitional"
"10"	21	1385.5	968.5	337	"Dead"
"11"	22	1361	966.5	67	"Alive"
"12"	23	1348.5	967.5	97	"Dead"
"13"	24	1341	969	233	"Alive"
"14"	25	1361.5	977	135	"Alive"
"15"	26	1364.5	947.5	130	"Dead"
"16"	27	1361.5	949	363	"Dead"
"17"	28	1363.5	969	121	"Dead"
"18"	29	1363	982.5	109	"Dead"
"19"	30	1383.5	978.5	275	"Dead"
