"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	4	235.5	295	204	"Alive"
"2"	5	235.5	304.5	224	"Alive"
"3"	6	232.5	299	208	"Alive"
"4"	7	222.5	291.5	236	"Alive"
"5"	8	212	289.5	239	"Alive"
"6"	9	242	288.5	313	"Alive"
"7"	10	232	285.5	328	"Alive"
"8"	11	218.5	276.5	189	"Alive"
"9"	12	224.5	277	205	"Alive"
"10"	13	228.5	268.5	213	"Alive"
"11"	14	218.5	265.5	203	"Alive"
"12"	15	218	259.5	171	"Alive"
"13"	16	209	267	219	"Alive"
"14"	17	211	271	227	"Alive"
"15"	18	201.5	271	175	"Alive"
"16"	19	193.5	257	216	"Alive"
"17"	20	194	240	203	"Alive"
"18"	21	180.5	218.5	289	"Alive"
"19"	22	173.5	231	270	"Alive"
