"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	597.5	55	110	"Alive"
"2"	3	607	70.5	105	"Alive"
"3"	4	623	71.5	142	"Alive"
"4"	5	630.5	65	221	"Alive"
"5"	6	650.5	71	222	"Alive"
"6"	7	657.5	71	177	"Alive"
"7"	8	668	69.5	169	"Alive"
"8"	9	681	71	190	"Alive"
"9"	10	671	51	184	"Alive"
"10"	11	661	46.5	196	"Alive"
"11"	12	669.5	51	212	"Alive"
"12"	13	663.5	53.5	242	"Alive"
"13"	14	658.5	53.5	263	"Alive"
"14"	15	671.5	74	256	"Alive"
"15"	16	676	93	234	"Alive"
"16"	17	687.5	115.5	251	"Alive"
"17"	18	695	130.5	277	"Alive"
"18"	19	693	126.5	277	"Alive"
"19"	20	684	124	282	"Alive"
"20"	21	687	140.5	284	"Alive"
"21"	22	705.5	156.5	295	"Alive"
"22"	23	702.5	184	271	"Transitional"
"23"	24	682.5	173	250	"Dead"
"24"	25	675	176.5	606	"Dead"
"25"	26	679.5	175	438	"Dead"
"26"	27	655.5	181.5	65	"Alive"
"27"	28	669	176	171	"Transitional"
"28"	29	668.5	174	288	"Transitional"
"29"	30	679	164	298	"Dead"
"30"	31	658	164.5	372	"Dead"
"31"	32	671	160	285	"Dead"
"32"	33	692	141	341	"Dead"
"33"	34	688.5	156.5	487	"Dead"
