"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	1172	74.5	335	"Dead"
"2"	19	1175.5	70.5	228	"Transitional"
"3"	20	1163.5	56	67	"Dead"
"4"	21	1169.5	40	478	"Transitional"
"5"	22	1185.5	38	172	"Dead"
"6"	23	1191	34	126	"Dead"
"7"	24	1193.5	44	316	"Dead"
"8"	25	1198.5	49.5	106	"Alive"
"9"	26	1210	38	110	"Alive"
"10"	27	1208.5	40.5	87	"Transitional"
"11"	28	1206	59	340	"Dead"
"12"	29	1193.5	83.5	320	"Dead"
"13"	30	1191.5	99	73	"Dead"
"14"	31	1210	125	361	"Alive"
"15"	32	1217.5	123	95	"Alive"
"16"	33	1214.5	113	299	"Alive"
"17"	34	1206.5	121.5	376	"Dead"
"18"	35	1199.5	121	322	"Dead"
"19"	36	1208.5	125.5	764	"Alive"
"20"	37	1206.5	123	898	"Dead"
"21"	38	1192	110	146	"Dead"
"22"	39	1203	125.5	383	"Alive"
