"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	4	1199.5	618.5	134	"Dead"
"2"	5	1196	623.5	168	"Alive"
"3"	6	1194	628	195	"Alive"
"4"	7	1196.5	632.5	187	"Alive"
"5"	8	1199.5	640	195	"Alive"
"6"	9	1206	631.5	184	"Alive"
"7"	10	1208	631.5	191	"Alive"
"8"	11	1209.5	645.5	220	"Alive"
"9"	12	1208.5	656	234	"Alive"
"10"	13	1215	674	272	"Alive"
"11"	14	1201.5	690	263	"Alive"
"12"	15	1207.5	685	260	"Alive"
"13"	16	1206.5	681	223	"Alive"
"14"	17	1207.5	674	263	"Alive"
"15"	18	1209	665.5	266	"Alive"
"16"	19	1209.5	660	300	"Alive"
"17"	20	1204.5	657.5	307	"Alive"
"18"	21	1207.5	658	317	"Alive"
"19"	22	1199.5	660	360	"Alive"
"20"	23	1194	662	356	"Alive"
"21"	24	1192.5	675	347	"Alive"
"22"	25	1183.5	691	178	"Transitional"
"23"	26	1183.5	698	231	"Alive"
"24"	27	1175.5	703.5	318	"Transitional"
"25"	28	1173.5	710.5	301	"Transitional"
"26"	29	1185	709	299	"Transitional"
"27"	30	1204.5	708.5	201	"Alive"
"28"	31	1212	713	184	"Alive"
"29"	32	1184	706	225	"Alive"
"30"	33	1210	705	189	"Alive"
"31"	34	1203.5	692.5	277	"Alive"
"32"	35	1195.5	709.5	269	"Alive"
"33"	36	1178	696	326	"Alive"
