"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	8	871.5	201.5	239	"Alive"
"2"	9	897	217.5	275	"Alive"
"3"	10	889.5	221	272	"Alive"
"4"	11	879	221.5	288	"Alive"
"5"	12	872.5	225.5	283	"Alive"
"6"	13	863.5	218	294	"Alive"
"7"	14	865.5	210.5	313	"Alive"
"8"	15	855	206	297	"Alive"
"9"	16	847.5	196	160	"Transitional"
"10"	17	838	183.5	475	"Transitional"
"11"	18	851	159	94	"Alive"
"12"	19	870	162.5	133	"Alive"
"13"	20	888.5	166	173	"Alive"
"14"	21	903.5	170.5	251	"Alive"
"15"	22	905	176	322	"Alive"
"16"	23	888	189	179	"Transitional"
"17"	24	882	187	198	"Transitional"
"18"	25	879.5	174.5	211	"Dead"
"19"	26	862.5	174.5	224	"Alive"
"20"	27	862	155	89	"Dead"
"21"	28	864	153	109	"Alive"
"22"	29	867	154.5	101	"Transitional"
"23"	30	864	156.5	440	"Dead"
"24"	31	860	160	172	"Alive"
"25"	32	849.5	180	124	"Alive"
"26"	33	856.5	175	68	"Dead"
"27"	34	860.5	174	281	"Dead"
"28"	35	856.5	171	91	"Dead"
