"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	568.5	784	196	"Alive"
"2"	25	576	805	196	"Alive"
"3"	26	577.5	825.5	197	"Alive"
"4"	27	579	850.5	190	"Dead"
"5"	28	580.5	865	337	"Alive"
"6"	29	577.5	878.5	416	"Alive"
"7"	30	572	890.5	237	"Alive"
"8"	31	578.5	895	46	"Alive"
"9"	32	596	894.5	165	"Alive"
"10"	33	596.5	891	193	"Alive"
"11"	34	595	881	199	"Alive"
"12"	35	598.5	897	257	"Alive"
"13"	36	597	897.5	223	"Alive"
"14"	37	587	897.5	259	"Alive"
"15"	38	572.5	902	206	"Alive"
"16"	39	558	898	270	"Alive"
