"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	646	362	78	"Dead"
"2"	26	643	348.5	260	"Dead"
"3"	27	653.5	352.5	288	"Dead"
"4"	28	660	356.5	294	"Dead"
"5"	29	655	352	261	"Dead"
"6"	30	651	343	180	"Dead"
"7"	31	651.5	324.5	414	"Alive"
"8"	32	652	322.5	507	"Alive"
"9"	33	647	316	174	"Alive"
"10"	34	664	333.5	230	"Alive"
"11"	35	661.5	338.5	254	"Alive"
"12"	36	660.5	312	200	"Dead"
"13"	37	650.5	313.5	163	"Alive"
"14"	38	670.5	293.5	286	"Alive"
"15"	39	666	307.5	159	"Alive"
