"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	705	159	160	"Alive"
"2"	21	718	180.5	315	"Transitional"
"3"	22	723	187	233	"Alive"
"4"	23	719	198	367	"Alive"
"5"	24	729.5	215.5	180	"Alive"
"6"	25	727	224	249	"Dead"
"7"	26	747.5	225.5	349	"Alive"
"8"	27	761	228.5	205	"Alive"
"9"	28	779	219.5	240	"Dead"
"10"	29	796.5	200.5	213	"Dead"
"11"	30	790.5	192.5	170	"Transitional"
"12"	31	796	186.5	197	"Transitional"
"13"	32	797.5	185.5	224	"Transitional"
"14"	33	797.5	180	209	"Transitional"
"15"	34	794	178	237	"Alive"
"16"	35	799	180	267	"Dead"
"17"	36	808.5	180.5	272	"Transitional"
"18"	37	803.5	177.5	307	"Alive"
"19"	38	799.5	180.5	130	"Transitional"
"20"	39	828	177.5	248	"Alive"
