"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	173.5	32.5	152	"Transitional"
"2"	25	192.5	41.5	210	"Transitional"
"3"	26	192.5	49.5	201	"Transitional"
"4"	27	222	55	193	"Transitional"
"5"	28	218	63	244	"Dead"
"6"	29	239	73.5	179	"Alive"
"7"	30	217	65	137	"Dead"
"8"	31	226.5	48	292	"Dead"
"9"	32	221	75	154	"Dead"
"10"	33	198.5	80.5	208	"Dead"
"11"	34	199.5	81	54	"Dead"
"12"	35	217	76	143	"Dead"
"13"	36	199	87	158	"Dead"
"14"	37	218.5	97	160	"Dead"
"15"	38	226.5	90.5	148	"Dead"
"16"	39	227	109	103	"Dead"
