"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	448.5	861	104	"Alive"
"2"	3	446.5	857.5	181	"Alive"
"3"	4	442.5	859.5	150	"Alive"
"4"	5	449.5	862.5	188	"Alive"
"5"	6	450	858	204	"Alive"
"6"	7	449	857	207	"Alive"
"7"	8	453	859	220	"Alive"
"8"	9	451	857	164	"UnStained"
"9"	10	452.5	855	204	"Alive"
"10"	11	453.5	849.5	261	"Alive"
"11"	12	456.5	845.5	171	"Alive"
"12"	13	451.5	847	250	"Alive"
"13"	14	447	854.5	272	"Alive"
"14"	15	448.5	861.5	230	"Alive"
"15"	16	447.5	870	231	"Dead"
"16"	17	448.5	864.5	321	"Alive"
"17"	18	455.5	865.5	272	"Dead"
"18"	19	456.5	869	197	"Dead"
"19"	20	467	872	202	"Dead"
"20"	21	495	882	245	"Dead"
"21"	22	509.5	875.5	395	"Dead"
"22"	23	516.5	867	307	"Dead"
"23"	24	525	866.5	107	"Dead"
"24"	25	537.5	853.5	81	"Alive"
