"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	768	728	339	"Alive"
"2"	21	768.5	725	354	"Alive"
"3"	22	786.5	714	323	"Alive"
"4"	23	778.5	727.5	215	"Alive"
"5"	24	784	710	190	"Alive"
"6"	25	789.5	718.5	193	"Alive"
"7"	26	786	716	204	"Alive"
"8"	27	804.5	721.5	120	"Alive"
"9"	28	797	737	183	"Alive"
"10"	29	791	732	113	"Transitional"
"11"	30	783.5	720.5	179	"Alive"
"12"	31	790.5	727.5	157	"Alive"
"13"	32	783.5	742.5	188	"Alive"
"14"	33	797.5	745.5	247	"Alive"
"15"	34	779	756.5	232	"Alive"
"16"	35	774	783	186	"Alive"
"17"	36	769	812	156	"Alive"
"18"	37	793	817.5	133	"Alive"
"19"	38	815.5	833.5	229	"Alive"
"20"	39	813	830	192	"Alive"
