"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	1181.5	456	245	"Alive"
"2"	23	1166	452	254	"Alive"
"3"	24	1170.5	448.5	264	"Alive"
"4"	25	1171.5	448.5	257	"Alive"
"5"	26	1185.5	432	235	"Alive"
"6"	27	1178.5	422.5	130	"Alive"
"7"	28	1159	437.5	180	"Alive"
"8"	29	1149.5	448.5	165	"Alive"
"9"	30	1160	449.5	155	"Alive"
"10"	31	1163.5	455.5	183	"Alive"
"11"	32	1152.5	448.5	211	"Alive"
"12"	33	1161.5	456	191	"Alive"
"13"	34	1157.5	459	127	"Alive"
"14"	35	1177.5	454	160	"Alive"
"15"	36	1174	450.5	147	"Alive"
"16"	37	1183	463	210	"Alive"
