"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	13	870.5	255	234	"Alive"
"2"	14	862	241	294	"Alive"
"3"	15	858.5	228.5	256	"Alive"
"4"	16	847.5	222.5	260	"Alive"
"5"	17	843	218.5	274	"Alive"
"6"	18	840	211.5	284	"Alive"
"7"	19	840	211	298	"Alive"
"8"	20	847	200.5	309	"Alive"
"9"	21	855	203.5	327	"Alive"
"10"	22	870	195	351	"Alive"
"11"	23	889	184.5	328	"Alive"
"12"	24	885	183.5	328	"Alive"
"13"	25	873.5	189	346	"Alive"
"14"	26	860	199.5	352	"Alive"
"15"	27	855.5	192.5	788	"Transitional"
"16"	28	870	178	105	"Alive"
"17"	29	858.5	176	117	"Alive"
"18"	30	859.5	194	319	"Alive"
"19"	31	860.5	182.5	361	"Alive"
"20"	32	882	183.5	397	"Alive"
"21"	33	878	182.5	259	"Alive"
"22"	34	878.5	182	286	"Alive"
"23"	35	878	182.5	180	"Transitional"
"24"	36	882	162	270	"Alive"
"25"	37	886	165	109	"Transitional"
"26"	38	909.5	160.5	234	"Alive"
"27"	39	892	156	140	"Alive"
