"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	457.5	147.5	177	"Alive"
"2"	25	458.5	147	190	"Alive"
"3"	26	463	129.5	184	"Alive"
"4"	27	470.5	126	213	"Alive"
"5"	28	474.5	118	243	"Alive"
"6"	29	482	113.5	216	"Alive"
"7"	30	487	110.5	198	"Alive"
"8"	31	465	110	123	"Alive"
"9"	32	465.5	117	173	"Alive"
"10"	33	460	120	191	"Alive"
"11"	34	455.5	124.5	194	"Alive"
"12"	35	454.5	136	196	"Alive"
"13"	36	463	121	212	"Alive"
"14"	37	467.5	92.5	226	"Alive"
"15"	38	462	91	229	"Alive"
"16"	39	451.5	97.5	344	"Alive"
