"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	1106.5	815	239	"Transitional"
"2"	24	1132	797.5	223	"Transitional"
"3"	25	1142.5	800	254	"Transitional"
"4"	26	1132	811.5	164	"Transitional"
"5"	27	1126.5	806.5	189	"Transitional"
"6"	28	1126	804	232	"Transitional"
"7"	29	1131.5	802.5	162	"Dead"
"8"	30	1141.5	806	116	"Dead"
"9"	31	1136	801	170	"Dead"
"10"	32	1141	795.5	192	"Dead"
"11"	33	1138	808.5	217	"Dead"
"12"	34	1144	814	167	"Dead"
"13"	35	1151.5	829	82	"Dead"
"14"	36	1173	837	157	"Transitional"
"15"	37	1164	831	121	"Alive"
