"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	1116.5	36.5	145	"Alive"
"2"	25	1136.5	33.5	98	"Alive"
"3"	26	1150.5	42.5	103	"Alive"
"4"	27	1170.5	52	110	"UnStained"
"5"	28	1189	41	141	"Dead"
"6"	29	1190	31	183	"Transitional"
"7"	30	1188.5	22.5	230	"Transitional"
"8"	31	1176	24.5	49	"Transitional"
"9"	32	1169	37.5	392	"Dead"
"10"	33	1156.5	29.5	291	"Dead"
"11"	34	1150	24	72	"Alive"
"12"	35	1158.5	46.5	208	"Dead"
"13"	36	1174	50.5	213	"Dead"
"14"	37	1164.5	52.5	108	"Dead"
"15"	38	1155.5	21	170	"Dead"
