"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	1361.5	848.5	186	"UnStained"
"2"	16	1355	865	265	"Alive"
"3"	17	1360	871	298	"UnStained"
"4"	18	1361	872.5	273	"UnStained"
"5"	19	1360.5	878.5	331	"UnStained"
"6"	20	1360.5	889	329	"UnStained"
"7"	21	1361.5	897	348	"UnStained"
"8"	22	1356.5	901.5	277	"UnStained"
"9"	23	1346	895.5	298	"Dead"
"10"	24	1336.5	892.5	326	"UnStained"
"11"	25	1320.5	878.5	169	"Dead"
"12"	26	1313.5	872.5	217	"UnStained"
"13"	27	1322	884	215	"Dead"
"14"	28	1326.5	887.5	283	"UnStained"
"15"	29	1332	887	233	"UnStained"
"16"	30	1340	908.5	168	"Dead"
"17"	31	1327	934	172	"UnStained"
