"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	82.5	864.5	377	"Dead"
"2"	25	115.5	859	403	"Dead"
"3"	26	125	866	238	"Dead"
"4"	27	132.5	868	240	"Dead"
"5"	28	143	866.5	215	"Dead"
"6"	29	152.5	846.5	288	"Dead"
"7"	30	158.5	866	135	"Dead"
"8"	31	152.5	857	471	"Dead"
"9"	32	153	865	231	"Dead"
"10"	33	147.5	869.5	55	"Dead"
"11"	34	152.5	874	245	"Transitional"
"12"	35	144	871	286	"Alive"
"13"	36	157.5	878	118	"Transitional"
"14"	37	180	893	183	"Alive"
"15"	38	189.5	899.5	295	"Alive"
"16"	39	176.5	913	193	"Alive"
