"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	11	1362.5	458	363	"UnStained"
"2"	12	1341.5	469.5	358	"UnStained"
"3"	13	1344.5	479.5	331	"UnStained"
"4"	14	1357.5	489.5	343	"Alive"
"5"	15	1361.5	496.5	301	"UnStained"
"6"	16	1364.5	483.5	292	"Alive"
"7"	17	1366	482	307	"UnStained"
"8"	18	1365.5	478.5	404	"UnStained"
"9"	19	1354	480	279	"UnStained"
"10"	20	1353.5	486	293	"UnStained"
"11"	21	1369.5	473	328	"UnStained"
"12"	22	1372.5	464.5	322	"UnStained"
"13"	23	1399.5	459	311	"Alive"
"14"	24	1409	443	333	"Alive"
"15"	25	1420	445	203	"UnStained"
"16"	26	1421	447.5	26	"Alive"
