"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	939	154	182	"Alive"
"2"	26	955	143.5	191	"Alive"
"3"	27	965.5	140	199	"Alive"
"4"	28	956.5	120	232	"Alive"
"5"	29	960.5	118.5	224	"Alive"
"6"	30	981.5	123	234	"Alive"
"7"	31	1002.5	111.5	204	"Alive"
"8"	32	1007	96	674	"Alive"
"9"	33	1003.5	74.5	216	"Alive"
"10"	34	1023.5	61	187	"Alive"
"11"	35	1049.5	62	216	"Alive"
"12"	36	1056	66.5	216	"Alive"
"13"	37	1044.5	72.5	374	"Alive"
"14"	38	1063	68.5	222	"Alive"
"15"	39	1050.5	66	189	"Alive"
