"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	9	1412.5	432	133	"Alive"
"2"	10	1401	447	234	"Alive"
"3"	11	1391.5	450.5	225	"Alive"
"4"	12	1388	464	249	"Alive"
"5"	13	1397.5	449.5	223	"Alive"
"6"	14	1401.5	456.5	217	"Alive"
"7"	15	1421	462	176	"Alive"
"8"	16	1414.5	472.5	206	"Alive"
"9"	17	1397	478	228	"Alive"
"10"	18	1380.5	489	234	"Alive"
"11"	19	1372.5	492.5	245	"Alive"
"12"	20	1379	490	274	"Alive"
"13"	21	1385	491	235	"Transitional"
"14"	22	1381.5	489.5	407	"Alive"
"15"	23	1386.5	492.5	483	"Dead"
"16"	24	1386.5	490	591	"Transitional"
"17"	25	1387.5	492	371	"Transitional"
"18"	26	1393	500.5	308	"Transitional"
