"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	9	659.5	560	102	"Alive"
"2"	10	646	550	119	"Alive"
"3"	11	646	545.5	132	"Alive"
"4"	12	651	560	96	"Alive"
"5"	13	658.5	566.5	138	"Alive"
"6"	14	661.5	596.5	131	"Alive"
"7"	15	660	610	123	"Alive"
"8"	16	682	599.5	309	"Alive"
"9"	17	682	592	344	"Alive"
"10"	18	680	572.5	281	"Alive"
"11"	19	686	558	336	"Alive"
"12"	20	685.5	541	122	"Transitional"
"13"	21	703	543.5	153	"Transitional"
"14"	22	699.5	544.5	203	"Dead"
"15"	23	696	515	222	"Dead"
"16"	24	696	516	177	"Dead"
"17"	25	681	538.5	221	"Dead"
"18"	26	683.5	540.5	293	"Dead"
"19"	27	679.5	543	76	"Dead"
